	ENTRY	KEGG_disease_name	KEGG_synosyms	ICD-10	header	float	ICD_mid_class	KMN_candidate_IDs	KMN_candidate_Names
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN560	Variegate Porphyria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN563	Hypouricemia
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN564	Dibasic Aminoaciduria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN565	Lactate Dehydrogenase Deficiency
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN568	Albinism (oculocutaneous)
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN569	Porphyria Cutanea Tarda
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN570	Nonketotic hyperglycinemia-type I
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN571	Essential Fructosuria
21	H00202	Hepatic porphyria	NO_DATA	E80.2	E	80.2	E70-E90	KMN572	Essential pentosuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN374	3-Oxothiolase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN375	3-Hydroxy-3-methylglutaric Aciduria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN376	3-Methylcrotonyl Glycinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN377	3-Methylglutaconic Aciduria Type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN378	4-Hydroxybutyric Aciduria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN379	Beta-mercaptolactate-cysteine disulfiduria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN381	GM2-ganglioside activator deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN382	GTP Cyclohydrolase I Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN384	PRPP synthetase super-activity
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN385	PRPP synthetase deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN386	X-Linked Hypophosphatemic Rickets
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN390	ApoA-I Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN392	Arginase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN393	Argininosuccinic Acidemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN394	alpha-Ketoadipic Acidemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN396	alpha1 Antitrypsin Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN397	Andersen's Syndrome
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN401	Wolman Disease
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN402	Galactosemia with Uridyl Transferase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN403	Uridine Diphosphate Galactose 4-Epimerase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN404	Ureidopropionase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN405	Urocanic Aciduria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN408	CPT II Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN409	Carnitine Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN410	Carnosinase deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN411	Carbamylphosphate Synthase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN412	Carbinolamine Dehydratase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN416	Glucose-Galactose Malabsorption
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN417	Glucose-Transport Defect
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN419	Glutaric Acidemia Type II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN420	Glutaric Acidemia Type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN421	Cholesteryl Ester Storage Disease
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN422	CETP Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN423	Sarcosinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN429	Citrullinemia Type II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN430	Citrullinemia Type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN435	Sulfocysteinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN438	Thymidine Phosphorylase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN439	Tyrosinemia Type III
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN440	Tyrosinemia Type II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN441	Tyrosinemia Type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN445	Tryptophan Malabsorption
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN446	Tryptophanuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN447	Niemann-Pick Disease
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN448	Hartnup Disease
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN451	Histidinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN453	HPRT Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN456	Farber Disease
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN459	Fanconi Syndrome
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN460	Phenylketonuria Type III
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN461	Phenylketonuria Type II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN462	Phenylketonuria Type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN464	Fructose 1,6-diphosphatase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN465	Fructose 1,6-bisphosphate Aldolase A Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN470	beta-Enolase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN471	Hawkinsinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN472	Phosphoglycerate Kinase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN473	Phosphoglycerate Dehydrogenase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN474	Phosphoglycerate Mutase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN475	Homocarnosinosis
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN477	Homocystinuria and Methylmalonic Acidemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN478	Formiminoglutamic Aciduria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN479	Myoadenylate Deaminase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN480	Mucolipidoses-III
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN481	Mucolipidoses-II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN482	Mucopolysaccharidosis IH/S
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN483	Mucopolysaccharidosis IH
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN484	Mucopolysaccharidosis IIIA
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN485	Mucopolysaccharidosis IIIB
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN486	Mucopolysaccharidosis IIIC
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN487	Mucopolysaccharidosis IIID
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN488	Mucopolysaccharidosis II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN489	Mucopolysaccharidosis IS
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN490	Mucopolysaccharidosis IVA
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN491	Mucopolysaccharidosis IVB
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN492	Mucopolysaccharidosis VII
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN493	Mucopolysaccharidosis VI
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN495	Metabolic Syndrome
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN496	Methionine Malabsorption
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN497	Methylmalonic Acidemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN499	Lysinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN500	Lipoamide dehydrogenasee deficieny
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN501	Lipoprotein Lipase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN502	LCAT Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN505	Hereditary Xanthinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN506	Hereditary Coproporphyria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN507	Hereditary Vitamin D-resistant Rickets
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN508	Hereditary Aceruloplasminemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN509	Familial Apolipoprotein C-II Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN510	Familial Dysbetalipoproteinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN511	Familial Defective ApoB-100
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN512	Familial Hyperalphalipoproteinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN514	Familial Hypertriglyceridemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN518	Activation-Induced Cytidine Deaminase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN520	Hepatoerythropoietic porphyria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN521	Glycogen Storage Disease 0
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN522	Glycogen Storage Disease III
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN523	Glycogen Storage Disease IV
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN524	Glycogen Storage Disease IX
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN525	Glycogen Storage Disease I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN526	Glycogen Storage Disease VI
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN527	Glycogen Storage Disease XI
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN528	Pseudohypoaldosteronism
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN529	Acute Intermittent Porphyria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN530	Glycogen Storage Disease II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN531	Glycogen Storage Disease VII
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN532	Glycogen Storage Disease V
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN533	Primary Lactase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN534	Primary Hypoalphalipoproteinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN535	Classic Cystinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN536	Hyper Lp(a) lipoproteinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN537	Hyperornithinemia-Hyperammonemia-Homocitrullinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN538	Hypercystinuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN539	Hyperoxaluria Type II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN540	Hyperoxaluria Type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN541	Hypervalinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN542	Hyperhydroxyprolinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN543	Hyperprolinemia Type II
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN544	Hyperprolinemia Type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN547	Hyperleucine-Isoleucinemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN548	Hyperuricemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN551	Autosomal Recessive Hypercholesterolemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN552	Neuronal ceroid-lipofuscinosis
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN553	Erythropoietic Protoporphyria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN554	Congenital Chloridorrhea
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN555	Congenital Homocystinuria Syndrome
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN556	Congenital Erythropoietic Porphyria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN557	Polygenic Hypercholesterolemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN559	Multiple Carboxylase/Biotinidase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN560	Variegate Porphyria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN563	Hypouricemia
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN564	Dibasic Aminoaciduria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN565	Lactate Dehydrogenase Deficiency
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN568	Albinism (oculocutaneous)
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN569	Porphyria Cutanea Tarda
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN570	Nonketotic hyperglycinemia-type I
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN571	Essential Fructosuria
38	H00282	Cryopyrin associated periodic syndrome	NO_DATA	E85.0	E	85.0	E70-E90	KMN572	Essential pentosuria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN374	3-Oxothiolase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN375	3-Hydroxy-3-methylglutaric Aciduria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN376	3-Methylcrotonyl Glycinuria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN377	3-Methylglutaconic Aciduria Type I
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN378	4-Hydroxybutyric Aciduria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN379	Beta-mercaptolactate-cysteine disulfiduria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN381	GM2-ganglioside activator deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN382	GTP Cyclohydrolase I Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN384	PRPP synthetase super-activity
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN385	PRPP synthetase deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN386	X-Linked Hypophosphatemic Rickets
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN390	ApoA-I Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN392	Arginase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN393	Argininosuccinic Acidemia
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN394	alpha-Ketoadipic Acidemia
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN396	alpha1 Antitrypsin Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN397	Andersen's Syndrome
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN401	Wolman Disease
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN402	Galactosemia with Uridyl Transferase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN403	Uridine Diphosphate Galactose 4-Epimerase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN404	Ureidopropionase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN405	Urocanic Aciduria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN408	CPT II Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN409	Carnitine Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN410	Carnosinase deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN411	Carbamylphosphate Synthase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN412	Carbinolamine Dehydratase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN416	Glucose-Galactose Malabsorption
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN417	Glucose-Transport Defect
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN419	Glutaric Acidemia Type II
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN420	Glutaric Acidemia Type I
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN421	Cholesteryl Ester Storage Disease
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN422	CETP Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN423	Sarcosinemia
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN429	Citrullinemia Type II
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN430	Citrullinemia Type I
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN435	Sulfocysteinuria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN438	Thymidine Phosphorylase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN439	Tyrosinemia Type III
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN440	Tyrosinemia Type II
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN441	Tyrosinemia Type I
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN444	ALA-Dehydratase-Deficient Porphyria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN445	Tryptophan Malabsorption
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN446	Tryptophanuria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN447	Niemann-Pick Disease
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN448	Hartnup Disease
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN451	Histidinuria
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN453	HPRT Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN454	Pyrimidine 5'-Nucleotidase Deficiency
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN456	Farber Disease
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN459	Fanconi Syndrome
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN460	Phenylketonuria Type III
39	H00288	Familial Mediterranean fever	Familial hereditary periodic fever syndromes	E85.0	E	85.0	E70-E90	KMN461	Phenylketonuria Type II
