index	Keymolnet_disease	MeSH	OMIM	Gene_symbol	UniProtID	Drug_name	kegg_drugID	DrugBank	HMDB_ChEBI
KMN370	Leptin gene mutation	C563423;D009765;D009767	300306;600955;601665;602025;605552;606641;607447;607514;612362;612460;614411;614962;614963;615457;615703;615812;617885;618620	ADCY3;ADRB2;ADRB3;AGRP;AOMS1;AQP7;CARTPT;CELA2A;CEP19;DYRK1B;ENPP1;FFAR4;FTO;GHRL;LEP;LEPR;MC3R;MC4R;MRAP2;MTTP;NR0B2;PCSK1;POMC;PPARG;PPARGC1B;SDC3;SIM1;SLC6A14;UCP1;UCP2;UCP3	A0A024R0I0;A0A024R5N5;A0A0S2Z4G5;A4D0Y8;A8KAG8;B2R8J1;B3KU60;B4DWG6;C6SUN5;O00253;O14520;O60266;O75056;P01189;P07550;P08217;P13945;P22413;P25874;P29120;P32245;P37231;P41159;P41968;P48357;P55157;P55851;P55916;P81133;Q15466;Q16568;Q5NUL3;Q86YN6;Q96G30;Q96LK0;Q99770;Q9C0B1;Q9UBU3;Q9UN76;Q9Y463;X5DQM5	Setmelanotide acetate	D11928	NO_DATA	10362;133664;133669;133672;141419;15428;15729;15903;15948;15971;16015;16113;16347;16414;16467;16469;16643;16828;16857;17066;17115;17203;17295;17474;17490;17579;17597;17650;17895;18050;18089;18102;18258;18332;21547;21949;27547;27596;27823;28610;28727;28733;28803;28838;28941;35147;42027;4676;46905;50599;53210;57589;68531;68830;70997;72999;73001;73002;73003;73060;73793;73858;73865;73868;74000;74344;74479;74482;74535;74667;74669;74670;74671;74963;74965;74970;75034;75062;75245;75294;75304;76073;76297;77086;77694;78022;78646;82943;83358;83360;83361;83717;83718;84098;84476;84487;84555;84557;84562;84563;84565;84567;84570;84573;84574;84575;84634;84644;84651;84753;84786;84789;84795;84796;84808;84810;84811;84816;84822;84825;84827;84828;84829;84834;85037;85095;85525;86088;86089;86090;86092;86094;86095;86097;86099;86100;86101;86102;86103;86107;86109;86111;86112;86114;86117;86119;86121;86123;86127;86133;86134;86137;86161;86162;86163;86164;86166;86167;86168;86169;86176;86177;86178;86182;86183;86184;86186;86187;86198;86199;86200;86201;86203;86205;86208;86210;86211;86212;86213;86215;86216;86217;86219;86220;86223;86229;86231;86232;86239;86240;86241;86243;86248;86252;86255;86259;86415;86422;86423;86425;86451;86454;88422;88430;88433;88434;88435;88436;88564;88576;88587;88588;88636;88654;88706;88708;88710;88712;88713;88726;88729;88731;88736;88737;88741;88745;88760;88761;88841;88843;88844;88846;88851;88855;88856;88859;88862;88864;88869;88871;88872;88876;88877;88878;88879;88883;88884;88885;88886;88887;88893;88894;88895;88896;88897;88904;88905;88906;88907;88908;88909;88910;88911;88913;88914;88915;88916;88917;88918;88919;88920;88922;88923;88924;88925;88926;88927;88928;88929;88930;88931;88932;88933;88934;88935;88936;88990;89009;89013;89014;89063;89064;89065;89066;89067;89068;89069;89070;89077;89078;89080;89081;89082;89083;89084;89085;89094;89095;89096;89097;89098;89099;89100;89101;89102;89103;89105;89106;89107;89108;89109;89111;89113;89115;89119;89120;89123;89125;89127;89130;89132;89140;89143;89147;89172;89177;89179;89180;89181;89183;89184;89190;89196;89204;89288;89289;89290;89291;89292;89293;89294;89350;89354;89356;89358;89364;89367;89369;89372;89375;89377;89384;89391;89399;89403;89408;89409;89411;89412;89413;89414;89415;89416;89418;89419;89420;89422;89423;89424;89425;89426;89427;89428;89429;89431;89432;89437;89438;89439;89441;89442;89443;89444;89447;89451;89452;89453;89457;89458;89459;89460;89462;89463;89464;89465;89468;89469;89470;89471;89477;89495;89496;89497;89498;89500;89501;89502;89503;89504;89505;89506;89507;89508;89512;89513;89514;89515;89516;89517;89518;89520;89521;89523;89529;89532;89533;89534;89535;89536;89539;89541;89542;89543;89544;89545;89547;89548;89554;89557;89558;89559;89560;89562;89563;89564;89565;89572;89574;89576;89577;89578;89579;89580;89583;89584;89585;89586;89587;89588;89589;89590;89591;89592;89593;89594;89595;89596;89597;89599;89600;89601;89602;89603;89604;89616;89617;89618;89619;89648;89650;89652;89655;89657;89659;89667;89668;89672;89677;89678;89679;89680;89681;89688;89689;89690;89691;89692;89693;89694;89695;89696;89697;89699;89702;89703;89704;89705;89706;89707;89717;89731;89732;89733;89734;89735;89736;89737;89738;89739;89740;89850;89852;89854;89855;89863;89864;89865;89866;89867;89868;89879;89880;89881;89882;89883;89892;89893;89895;89903;89906;89908;89909;89914;89923;89924;89925;89926;89927;89928;89931;89936;89937;89938;89939;89940;89941;89946;89947;89953;89954;89955;89956;89957;89964;89965;89966;89967;89968;89969;89972;89973;89974;89975;89976;89977;89978;89979;89980;89987;89988;89989;89990;89994;89995;89996;89997;89998;89999;90003;90006;90007;90008;90009;90010;90011
KMN371	Leptin receptor gene mutation	C563423;D009765;D009767	300306;600955;601665;602025;605552;606641;607447;607514;612362;612460;614411;614962;614963;615457;615703;615812;617885;618620	ADCY3;ADRB2;ADRB3;AGRP;AOMS1;AQP7;CARTPT;CELA2A;CEP19;DYRK1B;ENPP1;FFAR4;FTO;GHRL;LEP;LEPR;MC3R;MC4R;MRAP2;MTTP;NR0B2;PCSK1;POMC;PPARG;PPARGC1B;SDC3;SIM1;SLC6A14;UCP1;UCP2;UCP3	A0A024R0I0;A0A024R5N5;A0A0S2Z4G5;A4D0Y8;A8KAG8;B2R8J1;B3KU60;B4DWG6;C6SUN5;O00253;O14520;O60266;O75056;P01189;P07550;P08217;P13945;P22413;P25874;P29120;P32245;P37231;P41159;P41968;P48357;P55157;P55851;P55916;P81133;Q15466;Q16568;Q5NUL3;Q86YN6;Q96G30;Q96LK0;Q99770;Q9C0B1;Q9UBU3;Q9UN76;Q9Y463;X5DQM5	Setmelanotide acetate	D11928	NO_DATA	10362;133664;133669;133672;141419;15428;15729;15903;15948;15971;16015;16113;16347;16414;16467;16469;16643;16828;16857;17066;17115;17203;17295;17474;17490;17579;17597;17650;17895;18050;18089;18102;18258;18332;21547;21949;27547;27596;27823;28610;28727;28733;28803;28838;28941;35147;42027;4676;46905;50599;53210;57589;68531;68830;70997;72999;73001;73002;73003;73060;73793;73858;73865;73868;74000;74344;74479;74482;74535;74667;74669;74670;74671;74963;74965;74970;75034;75062;75245;75294;75304;76073;76297;77086;77694;78022;78646;82943;83358;83360;83361;83717;83718;84098;84476;84487;84555;84557;84562;84563;84565;84567;84570;84573;84574;84575;84634;84644;84651;84753;84786;84789;84795;84796;84808;84810;84811;84816;84822;84825;84827;84828;84829;84834;85037;85095;85525;86088;86089;86090;86092;86094;86095;86097;86099;86100;86101;86102;86103;86107;86109;86111;86112;86114;86117;86119;86121;86123;86127;86133;86134;86137;86161;86162;86163;86164;86166;86167;86168;86169;86176;86177;86178;86182;86183;86184;86186;86187;86198;86199;86200;86201;86203;86205;86208;86210;86211;86212;86213;86215;86216;86217;86219;86220;86223;86229;86231;86232;86239;86240;86241;86243;86248;86252;86255;86259;86415;86422;86423;86425;86451;86454;88422;88430;88433;88434;88435;88436;88564;88576;88587;88588;88636;88654;88706;88708;88710;88712;88713;88726;88729;88731;88736;88737;88741;88745;88760;88761;88841;88843;88844;88846;88851;88855;88856;88859;88862;88864;88869;88871;88872;88876;88877;88878;88879;88883;88884;88885;88886;88887;88893;88894;88895;88896;88897;88904;88905;88906;88907;88908;88909;88910;88911;88913;88914;88915;88916;88917;88918;88919;88920;88922;88923;88924;88925;88926;88927;88928;88929;88930;88931;88932;88933;88934;88935;88936;88990;89009;89013;89014;89063;89064;89065;89066;89067;89068;89069;89070;89077;89078;89080;89081;89082;89083;89084;89085;89094;89095;89096;89097;89098;89099;89100;89101;89102;89103;89105;89106;89107;89108;89109;89111;89113;89115;89119;89120;89123;89125;89127;89130;89132;89140;89143;89147;89172;89177;89179;89180;89181;89183;89184;89190;89196;89204;89288;89289;89290;89291;89292;89293;89294;89350;89354;89356;89358;89364;89367;89369;89372;89375;89377;89384;89391;89399;89403;89408;89409;89411;89412;89413;89414;89415;89416;89418;89419;89420;89422;89423;89424;89425;89426;89427;89428;89429;89431;89432;89437;89438;89439;89441;89442;89443;89444;89447;89451;89452;89453;89457;89458;89459;89460;89462;89463;89464;89465;89468;89469;89470;89471;89477;89495;89496;89497;89498;89500;89501;89502;89503;89504;89505;89506;89507;89508;89512;89513;89514;89515;89516;89517;89518;89520;89521;89523;89529;89532;89533;89534;89535;89536;89539;89541;89542;89543;89544;89545;89547;89548;89554;89557;89558;89559;89560;89562;89563;89564;89565;89572;89574;89576;89577;89578;89579;89580;89583;89584;89585;89586;89587;89588;89589;89590;89591;89592;89593;89594;89595;89596;89597;89599;89600;89601;89602;89603;89604;89616;89617;89618;89619;89648;89650;89652;89655;89657;89659;89667;89668;89672;89677;89678;89679;89680;89681;89688;89689;89690;89691;89692;89693;89694;89695;89696;89697;89699;89702;89703;89704;89705;89706;89707;89717;89731;89732;89733;89734;89735;89736;89737;89738;89739;89740;89850;89852;89854;89855;89863;89864;89865;89866;89867;89868;89879;89880;89881;89882;89883;89892;89893;89895;89903;89906;89908;89909;89914;89923;89924;89925;89926;89927;89928;89931;89936;89937;89938;89939;89940;89941;89946;89947;89953;89954;89955;89956;89957;89964;89965;89966;89967;89968;89969;89972;89973;89974;89975;89976;89977;89978;89979;89980;89987;89988;89989;89990;89994;89995;89996;89997;89998;89999;90003;90006;90007;90008;90009;90010;90011
KMN241	Leukocyte Adhesion Deficiency Type 1	C537362	209950;226990;242860;300636;300645;613796;614069;614162;614889;614890;614891;614892;614893;615978;616126;616622;616910;616911	;CDCA7;CYBB;DNMT3B;HELLS;IFNGR1;IFNGR2;IKBKG;IL12B;IL12RB1;IRF8;ISG15;RORC;STAT1;ZBTB24	A0A0S2Z3S6;A0A0S2Z3Y2;A8K881;O43167;P04839;P05161;P15260;P29460;P38484;P42224;P42701;P51449;Q02556;Q6I9R9;Q9BWT1;Q9NRZ9;Q9UBC3;Q9Y6K9	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN242	Leukocyte Adhesion Deficiency Type 2	C537362	209950;226990;242860;300636;300645;613796;614069;614162;614889;614890;614891;614892;614893;615978;616126;616622;616910;616911	;CDCA7;CYBB;DNMT3B;HELLS;IFNGR1;IFNGR2;IKBKG;IL12B;IL12RB1;IRF8;ISG15;RORC;STAT1;ZBTB24	A0A0S2Z3S6;A0A0S2Z3Y2;A8K881;O43167;P04839;P05161;P15260;P29460;P38484;P42224;P42701;P51449;Q02556;Q6I9R9;Q9BWT1;Q9NRZ9;Q9UBC3;Q9Y6K9	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN243	Leukocyte Adhesion Deficiency Type 3	C537362	209950;226990;242860;300636;300645;613796;614069;614162;614889;614890;614891;614892;614893;615978;616126;616622;616910;616911	;CDCA7;CYBB;DNMT3B;HELLS;IFNGR1;IFNGR2;IKBKG;IL12B;IL12RB1;IRF8;ISG15;RORC;STAT1;ZBTB24	A0A0S2Z3S6;A0A0S2Z3Y2;A8K881;O43167;P04839;P05161;P15260;P29460;P38484;P42224;P42701;P51449;Q02556;Q6I9R9;Q9BWT1;Q9NRZ9;Q9UBC3;Q9Y6K9	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN857	Leydig Cell Hypoplasia	D000309;D058490	201710;228300;264300;264600;613743	CYP11A1;HSD17B3;LHB;LHCGR;SRD5A2;STAR	A0A0F7RQE6;A0A0S2Z3R3;P01229;P05108;P22888;P31213;P37058;P49675;Q6FH62	NO_DATA	NO_DATA	NO_DATA	15903;16330;16422;16469;16581;16814;17026;17252;17347;17650;27584;28689;28750;29101;29103;805752
KMN49	Leydig Cell Tumor	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN156	Li-Fraumeni Syndrome	D016864	151623;609265	CHEK2;TP53	K7PPA8;O96017;P04637;Q53GA5	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN786	Lichen Myxedematosus	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN826	Liddle Syndrome	NO_DATA	177200;618114;618126	SCNN1A;SCNN1B;SCNN1G	A5X2V1;B2R812;P37088;P51168;P51170	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN823	Light Chain Deposition Disease	C537839	256040;609628;614328;614878;615895;616050;616069	ADAM17;EGFR;LPIN2;NLRC4;PLCG2;PSMB8;RBCK1	B2RNB2;F2YGG7;P00533;P16885;P28062;P78536;Q504U8;Q92539;Q9BYM8;Q9NPP4;X5CMJ9	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN673	Limb-Girdle Muscular Dystrophy 1A	C535895;C537521;C567408;C567480;D009136;D020388;D049288;D049310;D058088	131950;160500;164310;226670;253600;253601;253700;254090;254110;254130;300376;300696;302045;310200;600334;601287;601954;602541;603511;604286;604454;605820;606768;607155;608099;608423;608807;609115;609308;611307;611588;612138;613157;613158;613204;613205;613319;613723;613818;614065;614321;615352;615356;616052;616470;616812;616827;617030;617066;617072;617232;617404;618129;618135;618138;618848;618940	ADSS1;ADSSL1;ANO5;BVES;CAPN3;CAV3;CHKB;COL12A1;COL6A1;COL6A2;COL6A3;CRPPA;DAG1;DMD;DNAJB6;DYSF;FHL1;FKRP;FKTN;FLNC;GIPC1;GMPPB;GNE;HNRNPDL;INPP5K;ISPD;ITGA7;ITGA9;LAMA2;LIMS2;LMNA;LRP12;MYH7;PLEC1;POGLUT1;POMGNT1;POMGNT2;POMT1;POMT2;POPDC3;SGCA;SGCB;SGCD;SGCG;TCAP;TIA1;TNPO3;TOR1AIP1;TRAPPC11;TRIM32;TRIP4;TTN	A0A024R0R7;A0A024R2P4;A0A024R2W4;A0A024R4X4;A0A024R794;A0A024R7I0;A0A024R843;A0A024RDB5;A0A0S2Z4Q1;A0A384MDP3;A0A384MQX1;A0A384P5H7;A2TDC0;A4D126;B3KMX1;D9ZGF2;O14908;O14979;O15273;O75072;O75190;O75923;P02545;P11532;P12109;P12110;P12111;P12883;P20807;P24043;P31483;P56539;Q13049;Q13326;Q13642;Q13683;Q13797;Q14118;Q14315;Q15149;Q15650;Q16585;Q16586;Q4LE35;Q59H02;Q59H37;Q59H94;Q5JTV8;Q5U0N0;Q63HQ4;Q75V66;Q7Z392;Q7Z4I7;Q8N142;Q8N4Z1;Q8N6H6;Q8NAT1;Q8NBL1;Q8NE79;Q8WZ42;Q8WZA1;Q92629;Q99715;Q9BT40;Q9H9S5;Q9HBV1;Q9UKY4;Q9Y223;Q9Y259;Q9Y561;Q9Y5L0;Q9Y5P6;Q9Y6A1	NO_DATA	NO_DATA	NO_DATA	15555;16113;16467;17170;17632;17929;25567
KMN674	Limb-Girdle Muscular Dystrophy 1B	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN675	Limb-Girdle Muscular Dystrophy 1C	D049288	607801	CAV3	P56539	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN676	Limb-Girdle Muscular Dystrophy 1D	C535895;C537521;C567408;C567480;D009136;D020388;D049288;D049310;D058088	131950;160500;164310;226670;253600;253601;253700;254090;254110;254130;300376;300696;302045;310200;600334;601287;601954;602541;603511;604286;604454;605820;606768;607155;608099;608423;608807;609115;609308;611307;611588;612138;613157;613158;613204;613205;613319;613723;613818;614065;614321;615352;615356;616052;616470;616812;616827;617030;617066;617072;617232;617404;618129;618135;618138;618848;618940	ADSS1;ADSSL1;ANO5;BVES;CAPN3;CAV3;CHKB;COL12A1;COL6A1;COL6A2;COL6A3;CRPPA;DAG1;DMD;DNAJB6;DYSF;FHL1;FKRP;FKTN;FLNC;GIPC1;GMPPB;GNE;HNRNPDL;INPP5K;ISPD;ITGA7;ITGA9;LAMA2;LIMS2;LMNA;LRP12;MYH7;PLEC1;POGLUT1;POMGNT1;POMGNT2;POMT1;POMT2;POPDC3;SGCA;SGCB;SGCD;SGCG;TCAP;TIA1;TNPO3;TOR1AIP1;TRAPPC11;TRIM32;TRIP4;TTN	A0A024R0R7;A0A024R2P4;A0A024R2W4;A0A024R4X4;A0A024R794;A0A024R7I0;A0A024R843;A0A024RDB5;A0A0S2Z4Q1;A0A384MDP3;A0A384MQX1;A0A384P5H7;A2TDC0;A4D126;B3KMX1;D9ZGF2;O14908;O14979;O15273;O75072;O75190;O75923;P02545;P11532;P12109;P12110;P12111;P12883;P20807;P24043;P31483;P56539;Q13049;Q13326;Q13642;Q13683;Q13797;Q14118;Q14315;Q15149;Q15650;Q16585;Q16586;Q4LE35;Q59H02;Q59H37;Q59H94;Q5JTV8;Q5U0N0;Q63HQ4;Q75V66;Q7Z392;Q7Z4I7;Q8N142;Q8N4Z1;Q8N6H6;Q8NAT1;Q8NBL1;Q8NE79;Q8WZ42;Q8WZA1;Q92629;Q99715;Q9BT40;Q9H9S5;Q9HBV1;Q9UKY4;Q9Y223;Q9Y259;Q9Y561;Q9Y5L0;Q9Y5P6;Q9Y6A1	NO_DATA	NO_DATA	NO_DATA	15555;16113;16467;17170;17632;17929;25567
KMN677	Limb-Girdle Muscular Dystrophy 1E	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN678	Limb-Girdle Muscular Dystrophy 2A	C535895;C537521;C567408;C567480;D009136;D020388;D049288;D049310;D058088	131950;160500;164310;226670;253600;253601;253700;254090;254110;254130;300376;300696;302045;310200;600334;601287;601954;602541;603511;604286;604454;605820;606768;607155;608099;608423;608807;609115;609308;611307;611588;612138;613157;613158;613204;613205;613319;613723;613818;614065;614321;615352;615356;616052;616470;616812;616827;617030;617066;617072;617232;617404;618129;618135;618138;618848;618940	ADSS1;ADSSL1;ANO5;BVES;CAPN3;CAV3;CHKB;COL12A1;COL6A1;COL6A2;COL6A3;CRPPA;DAG1;DMD;DNAJB6;DYSF;FHL1;FKRP;FKTN;FLNC;GIPC1;GMPPB;GNE;HNRNPDL;INPP5K;ISPD;ITGA7;ITGA9;LAMA2;LIMS2;LMNA;LRP12;MYH7;PLEC1;POGLUT1;POMGNT1;POMGNT2;POMT1;POMT2;POPDC3;SGCA;SGCB;SGCD;SGCG;TCAP;TIA1;TNPO3;TOR1AIP1;TRAPPC11;TRIM32;TRIP4;TTN	A0A024R0R7;A0A024R2P4;A0A024R2W4;A0A024R4X4;A0A024R794;A0A024R7I0;A0A024R843;A0A024RDB5;A0A0S2Z4Q1;A0A384MDP3;A0A384MQX1;A0A384P5H7;A2TDC0;A4D126;B3KMX1;D9ZGF2;O14908;O14979;O15273;O75072;O75190;O75923;P02545;P11532;P12109;P12110;P12111;P12883;P20807;P24043;P31483;P56539;Q13049;Q13326;Q13642;Q13683;Q13797;Q14118;Q14315;Q15149;Q15650;Q16585;Q16586;Q4LE35;Q59H02;Q59H37;Q59H94;Q5JTV8;Q5U0N0;Q63HQ4;Q75V66;Q7Z392;Q7Z4I7;Q8N142;Q8N4Z1;Q8N6H6;Q8NAT1;Q8NBL1;Q8NE79;Q8WZ42;Q8WZA1;Q92629;Q99715;Q9BT40;Q9H9S5;Q9HBV1;Q9UKY4;Q9Y223;Q9Y259;Q9Y561;Q9Y5L0;Q9Y5P6;Q9Y6A1	NO_DATA	NO_DATA	NO_DATA	15555;16113;16467;17170;17632;17929;25567
KMN679	Limb-Girdle Muscular Dystrophy 2B	C535899	253601	DYSF	O75923	NO_DATA	NO_DATA	NO_DATA	NO_DATA
KMN680	Limb-Girdle Muscular Dystrophy 2C	C535895;C537521;C567408;C567480;D009136;D020388;D049288;D049310;D058088	131950;160500;164310;226670;253600;253601;253700;254090;254110;254130;300376;300696;302045;310200;600334;601287;601954;602541;603511;604286;604454;605820;606768;607155;608099;608423;608807;609115;609308;611307;611588;612138;613157;613158;613204;613205;613319;613723;613818;614065;614321;615352;615356;616052;616470;616812;616827;617030;617066;617072;617232;617404;618129;618135;618138;618848;618940	ADSS1;ADSSL1;ANO5;BVES;CAPN3;CAV3;CHKB;COL12A1;COL6A1;COL6A2;COL6A3;CRPPA;DAG1;DMD;DNAJB6;DYSF;FHL1;FKRP;FKTN;FLNC;GIPC1;GMPPB;GNE;HNRNPDL;INPP5K;ISPD;ITGA7;ITGA9;LAMA2;LIMS2;LMNA;LRP12;MYH7;PLEC1;POGLUT1;POMGNT1;POMGNT2;POMT1;POMT2;POPDC3;SGCA;SGCB;SGCD;SGCG;TCAP;TIA1;TNPO3;TOR1AIP1;TRAPPC11;TRIM32;TRIP4;TTN	A0A024R0R7;A0A024R2P4;A0A024R2W4;A0A024R4X4;A0A024R794;A0A024R7I0;A0A024R843;A0A024RDB5;A0A0S2Z4Q1;A0A384MDP3;A0A384MQX1;A0A384P5H7;A2TDC0;A4D126;B3KMX1;D9ZGF2;O14908;O14979;O15273;O75072;O75190;O75923;P02545;P11532;P12109;P12110;P12111;P12883;P20807;P24043;P31483;P56539;Q13049;Q13326;Q13642;Q13683;Q13797;Q14118;Q14315;Q15149;Q15650;Q16585;Q16586;Q4LE35;Q59H02;Q59H37;Q59H94;Q5JTV8;Q5U0N0;Q63HQ4;Q75V66;Q7Z392;Q7Z4I7;Q8N142;Q8N4Z1;Q8N6H6;Q8NAT1;Q8NBL1;Q8NE79;Q8WZ42;Q8WZA1;Q92629;Q99715;Q9BT40;Q9H9S5;Q9HBV1;Q9UKY4;Q9Y223;Q9Y259;Q9Y561;Q9Y5L0;Q9Y5P6;Q9Y6A1	NO_DATA	NO_DATA	NO_DATA	15555;16113;16467;17170;17632;17929;25567
KMN681	Limb-Girdle Muscular Dystrophy 2D	C535895;C537521;C567408;C567480;D009136;D020388;D049288;D049310;D058088	131950;160500;164310;226670;253600;253601;253700;254090;254110;254130;300376;300696;302045;310200;600334;601287;601954;602541;603511;604286;604454;605820;606768;607155;608099;608423;608807;609115;609308;611307;611588;612138;613157;613158;613204;613205;613319;613723;613818;614065;614321;615352;615356;616052;616470;616812;616827;617030;617066;617072;617232;617404;618129;618135;618138;618848;618940	ADSS1;ADSSL1;ANO5;BVES;CAPN3;CAV3;CHKB;COL12A1;COL6A1;COL6A2;COL6A3;CRPPA;DAG1;DMD;DNAJB6;DYSF;FHL1;FKRP;FKTN;FLNC;GIPC1;GMPPB;GNE;HNRNPDL;INPP5K;ISPD;ITGA7;ITGA9;LAMA2;LIMS2;LMNA;LRP12;MYH7;PLEC1;POGLUT1;POMGNT1;POMGNT2;POMT1;POMT2;POPDC3;SGCA;SGCB;SGCD;SGCG;TCAP;TIA1;TNPO3;TOR1AIP1;TRAPPC11;TRIM32;TRIP4;TTN	A0A024R0R7;A0A024R2P4;A0A024R2W4;A0A024R4X4;A0A024R794;A0A024R7I0;A0A024R843;A0A024RDB5;A0A0S2Z4Q1;A0A384MDP3;A0A384MQX1;A0A384P5H7;A2TDC0;A4D126;B3KMX1;D9ZGF2;O14908;O14979;O15273;O75072;O75190;O75923;P02545;P11532;P12109;P12110;P12111;P12883;P20807;P24043;P31483;P56539;Q13049;Q13326;Q13642;Q13683;Q13797;Q14118;Q14315;Q15149;Q15650;Q16585;Q16586;Q4LE35;Q59H02;Q59H37;Q59H94;Q5JTV8;Q5U0N0;Q63HQ4;Q75V66;Q7Z392;Q7Z4I7;Q8N142;Q8N4Z1;Q8N6H6;Q8NAT1;Q8NBL1;Q8NE79;Q8WZ42;Q8WZA1;Q92629;Q99715;Q9BT40;Q9H9S5;Q9HBV1;Q9UKY4;Q9Y223;Q9Y259;Q9Y561;Q9Y5L0;Q9Y5P6;Q9Y6A1	NO_DATA	NO_DATA	NO_DATA	15555;16113;16467;17170;17632;17929;25567
KMN682	Limb-Girdle Muscular Dystrophy 2E	C535895;C537521;C567408;C567480;D009136;D020388;D049288;D049310;D058088	131950;160500;164310;226670;253600;253601;253700;254090;254110;254130;300376;300696;302045;310200;600334;601287;601954;602541;603511;604286;604454;605820;606768;607155;608099;608423;608807;609115;609308;611307;611588;612138;613157;613158;613204;613205;613319;613723;613818;614065;614321;615352;615356;616052;616470;616812;616827;617030;617066;617072;617232;617404;618129;618135;618138;618848;618940	ADSS1;ADSSL1;ANO5;BVES;CAPN3;CAV3;CHKB;COL12A1;COL6A1;COL6A2;COL6A3;CRPPA;DAG1;DMD;DNAJB6;DYSF;FHL1;FKRP;FKTN;FLNC;GIPC1;GMPPB;GNE;HNRNPDL;INPP5K;ISPD;ITGA7;ITGA9;LAMA2;LIMS2;LMNA;LRP12;MYH7;PLEC1;POGLUT1;POMGNT1;POMGNT2;POMT1;POMT2;POPDC3;SGCA;SGCB;SGCD;SGCG;TCAP;TIA1;TNPO3;TOR1AIP1;TRAPPC11;TRIM32;TRIP4;TTN	A0A024R0R7;A0A024R2P4;A0A024R2W4;A0A024R4X4;A0A024R794;A0A024R7I0;A0A024R843;A0A024RDB5;A0A0S2Z4Q1;A0A384MDP3;A0A384MQX1;A0A384P5H7;A2TDC0;A4D126;B3KMX1;D9ZGF2;O14908;O14979;O15273;O75072;O75190;O75923;P02545;P11532;P12109;P12110;P12111;P12883;P20807;P24043;P31483;P56539;Q13049;Q13326;Q13642;Q13683;Q13797;Q14118;Q14315;Q15149;Q15650;Q16585;Q16586;Q4LE35;Q59H02;Q59H37;Q59H94;Q5JTV8;Q5U0N0;Q63HQ4;Q75V66;Q7Z392;Q7Z4I7;Q8N142;Q8N4Z1;Q8N6H6;Q8NAT1;Q8NBL1;Q8NE79;Q8WZ42;Q8WZA1;Q92629;Q99715;Q9BT40;Q9H9S5;Q9HBV1;Q9UKY4;Q9Y223;Q9Y259;Q9Y561;Q9Y5L0;Q9Y5P6;Q9Y6A1	NO_DATA	NO_DATA	NO_DATA	15555;16113;16467;17170;17632;17929;25567
KMN683	Limb-Girdle Muscular Dystrophy 2F	C535895;C537521;C567408;C567480;D009136;D020388;D049288;D049310;D058088	131950;160500;164310;226670;253600;253601;253700;254090;254110;254130;300376;300696;302045;310200;600334;601287;601954;602541;603511;604286;604454;605820;606768;607155;608099;608423;608807;609115;609308;611307;611588;612138;613157;613158;613204;613205;613319;613723;613818;614065;614321;615352;615356;616052;616470;616812;616827;617030;617066;617072;617232;617404;618129;618135;618138;618848;618940	ADSS1;ADSSL1;ANO5;BVES;CAPN3;CAV3;CHKB;COL12A1;COL6A1;COL6A2;COL6A3;CRPPA;DAG1;DMD;DNAJB6;DYSF;FHL1;FKRP;FKTN;FLNC;GIPC1;GMPPB;GNE;HNRNPDL;INPP5K;ISPD;ITGA7;ITGA9;LAMA2;LIMS2;LMNA;LRP12;MYH7;PLEC1;POGLUT1;POMGNT1;POMGNT2;POMT1;POMT2;POPDC3;SGCA;SGCB;SGCD;SGCG;TCAP;TIA1;TNPO3;TOR1AIP1;TRAPPC11;TRIM32;TRIP4;TTN	A0A024R0R7;A0A024R2P4;A0A024R2W4;A0A024R4X4;A0A024R794;A0A024R7I0;A0A024R843;A0A024RDB5;A0A0S2Z4Q1;A0A384MDP3;A0A384MQX1;A0A384P5H7;A2TDC0;A4D126;B3KMX1;D9ZGF2;O14908;O14979;O15273;O75072;O75190;O75923;P02545;P11532;P12109;P12110;P12111;P12883;P20807;P24043;P31483;P56539;Q13049;Q13326;Q13642;Q13683;Q13797;Q14118;Q14315;Q15149;Q15650;Q16585;Q16586;Q4LE35;Q59H02;Q59H37;Q59H94;Q5JTV8;Q5U0N0;Q63HQ4;Q75V66;Q7Z392;Q7Z4I7;Q8N142;Q8N4Z1;Q8N6H6;Q8NAT1;Q8NBL1;Q8NE79;Q8WZ42;Q8WZA1;Q92629;Q99715;Q9BT40;Q9H9S5;Q9HBV1;Q9UKY4;Q9Y223;Q9Y259;Q9Y561;Q9Y5L0;Q9Y5P6;Q9Y6A1	NO_DATA	NO_DATA	NO_DATA	15555;16113;16467;17170;17632;17929;25567
